Time,Temp1F,Temp2F,RH,Pres,AccX,AccZ
3270877,-23.69,-29.85,6.83,0.62,-0.423,0.199
3271380,-22.81,-29.85,6.99,0.62,-0.038,0.761
3271884,-23.69,-29.85,6.20,0.62,-0.335,0.362
3272388,-21.93,-29.85,6.20,0.62,-0.364,0.362
3272891,-22.81,-29.85,6.83,0.62,-0.275,0.584
3273395,-21.93,-29.85,6.51,0.62,-0.127,0.421
3273899,-22.81,-28.97,6.36,0.62,0.006,0.169
3274402,-21.93,-28.97,6.83,0.62,0.154,0.391
3274906,-22.81,-28.97,6.36,0.62,0.184,0.436
3275410,-23.69,-28.97,6.20,0.62,0.213,0.510
3275914,-22.81,-28.97,6.83,0.60,-0.024,0.154
3276418,-22.81,-28.97,6.67,0.62,-0.142,0.495
3276921,-21.93,-28.97,6.67,0.62,0.199,0.273
3277425,-26.33,-28.97,6.51,0.64,-0.157,0.791
3277929,-21.93,-28.97,6.51,0.58,-0.423,0.273
3278433,-23.69,-28.97,6.20,0.62,0.139,0.258
3278937,-22.81,-28.97,6.36,0.62,-0.216,0.199
3279440,-21.93,-28.97,6.67,0.62,0.095,0.273
3279944,-23.69,-28.97,6.83,0.62,0.199,0.273
3280448,-22.81,-28.97,6.20,0.60,-0.068,0.317
3280951,-22.81,-28.97,6.36,0.60,-0.127,0.436
3281455,-21.93,-28.97,6.51,0.60,0.199,0.406
3281958,-22.81,-28.97,6.99,0.62,0.169,0.510
3282462,-22.81,-28.97,6.36,0.62,-0.379,0.258
3282966,-21.93,-28.97,6.36,0.62,-0.186,0.436
3283470,-21.93,-28.97,7.62,0.62,0.065,0.258
3283974,-21.93,-28.97,6.51,0.60,0.243,0.510
3284477,-22.81,-28.97,6.51,0.62,0.080,0.599
3284981,-22.81,-28.97,6.83,0.60,0.125,0.317
3285485,-21.93,-28.97,6.67,0.60,0.006,0.362
3285989,-23.69,-28.09,6.20,0.62,-0.024,0.243
3286493,-21.93,-28.09,6.51,0.60,-0.038,0.051
3286996,-22.81,-28.09,6.51,0.60,-0.216,0.613
3287500,-22.81,-28.09,6.51,0.60,-0.098,0.865
3288003,-23.69,-28.09,6.20,0.58,-0.601,0.421
3288507,-22.81,-26.33,6.99,0.65,0.021,0.406
3289011,-22.81,-28.09,6.36,0.60,-0.038,0.317
3289515,-21.93,-28.09,6.36,0.60,-0.423,0.436
3290018,-23.69,-28.97,6.20,0.60,0.036,0.273
3290522,-22.81,-28.97,6.36,0.60,-0.394,0.421
3291026,-21.93,-28.97,6.83,0.60,-0.186,0.302
3291530,-22.81,-28.97,6.51,0.60,-0.246,0.421
3292034,-22.81,-28.97,6.99,0.60,-0.083,0.391
3292537,-22.81,-28.97,6.36,0.60,-0.394,0.273
3293041,-22.81,-28.97,6.83,0.60,-0.127,0.421
3293545,-22.81,-28.09,6.83,0.60,0.065,0.302
3294049,-21.93,-28.09,6.51,0.60,-0.231,0.243
3294553,-21.93,-28.09,6.36,0.60,-0.201,0.584
3295055,-22.81,-28.97,6.51,0.60,-0.290,0.569
3295559,-23.69,-28.97,6.51,0.62,-0.172,0.554
3296063,-21.93,-28.97,6.67,0.60,-0.231,0.273
3296567,-22.81,-28.97,6.51,0.60,0.065,0.243
3297071,-23.69,-28.97,6.36,0.60,-0.201,0.169
3297574,-22.81,-28.97,6.99,0.60,0.021,0.169
3298078,-21.93,-28.97,6.99,0.60,0.450,0.228
3298582,-23.69,-28.97,6.04,0.65,0.125,0.806
3299086,-25.45,-26.33,5.88,0.65,-0.601,0.332
3299590,-23.69,-28.97,6.51,0.56,0.051,0.495
3300093,-21.93,-28.97,6.83,0.60,0.006,0.213
3300597,-22.81,-28.97,6.51,0.60,-0.157,0.199
3301101,-22.81,-28.97,6.67,0.60,-0.186,0.480
3301605,-23.69,-28.97,6.51,0.60,0.169,0.125
3302108,-21.93,-28.97,6.83,0.60,0.169,0.747
3302611,-22.81,-28.97,6.99,0.58,-0.320,0.287
3303115,-21.93,-28.97,6.67,0.60,-0.290,0.332
3303619,-22.81,-28.97,6.83,0.60,-0.216,0.154
3304123,-24.57,-28.97,5.10,0.62,-0.098,0.569
3304627,-20.17,-28.09,6.36,0.65,-0.231,0.524
3305131,-22.81,-28.97,6.20,0.54,-0.172,0.791
3305634,-21.93,-28.97,6.51,0.60,-0.142,0.406
3306138,-23.69,-28.97,6.99,0.58,-0.275,0.302
3306642,-22.81,-28.97,6.51,0.58,-0.024,0.391
3307146,-22.81,-28.09,6.99,0.60,-0.172,0.317
3307650,-23.69,-28.97,6.51,0.58,-0.246,0.376
3308153,-21.93,-28.97,6.67,0.58,-0.068,0.436
3308657,-23.69,-28.97,6.83,0.58,0.051,0.436
3309161,-21.93,-28.97,6.83,0.58,-0.246,0.406
3309664,-22.81,-28.97,6.51,0.58,-0.112,0.110
3310168,-21.93,-28.97,6.51,0.58,-0.453,0.806
3310671,-22.81,-28.97,6.99,0.58,-0.379,0.332
3311175,-22.81,-28.97,6.51,0.58,-0.305,0.421
3311679,-22.81,-28.97,6.83,0.58,-0.053,0.599
3312183,-22.81,-28.97,6.99,0.58,-0.305,0.421
3312687,-21.93,-28.97,6.99,0.58,-0.186,0.376
3313190,-25.45,-28.97,6.83,0.54,-0.231,0.554
3313694,-21.05,-30.73,6.04,0.64,-0.186,0.125
3314198,-22.81,-28.97,6.67,0.54,0.006,0.213
3314702,-22.81,-28.97,6.51,0.58,0.125,0.628
3315206,-23.69,-28.97,6.67,0.58,-0.542,0.139
3315709,-22.81,-28.97,6.67,0.58,0.317,0.717
3316213,-22.81,-28.97,6.67,0.58,0.125,0.510
3316717,-22.81,-28.97,6.51,0.58,0.317,0.347
3317221,-23.69,-28.97,6.51,0.58,-0.142,0.184
3317724,-23.69,-28.97,6.99,0.58,-0.068,0.539
3318227,-22.81,-28.97,6.99,0.58,-0.142,0.376
3318731,-21.93,-28.97,6.51,0.58,-0.246,0.302
3319235,-22.81,-28.97,6.67,0.58,-0.068,0.376
3319739,-22.81,-28.97,6.99,0.58,-0.098,0.184
3320243,-22.81,-28.97,6.99,0.58,-0.142,0.110
3320747,-22.81,-28.97,6.83,0.58,-0.349,0.436
3321250,-22.81,-28.97,7.15,0.58,-0.053,0.628
3321754,-21.93,-28.97,6.99,0.58,-0.290,0.362
3322258,-23.69,-28.97,7.15,0.58,-0.053,0.569
3322762,-23.69,-28.97,6.83,0.58,-0.201,0.747
3323266,-21.93,-28.97,7.15,0.60,-0.083,0.821
3323769,-24.57,-28.09,7.46,0.62,-0.157,0.347
3324273,-24.57,-26.33,6.67,0.64,-0.231,0.095
3324777,-21.93,-28.97,6.67,0.58,-0.379,0.539
3325280,-22.81,-28.97,6.83,0.58,-0.083,0.376
3325784,-22.81,-28.97,6.83,0.58,-0.364,0.213
3326287,-23.69,-28.97,7.30,0.58,-0.261,0.628
3326791,-21.93,-28.97,6.67,0.58,-0.142,0.110
3327295,-22.81,-28.97,6.99,0.58,-0.201,0.139
3327799,-22.81,-28.97,6.67,0.58,0.110,-0.009
3328303,-22.81,-28.09,6.67,0.58,-0.557,0.273
3328806,-23.69,-28.09,6.99,0.58,-0.053,0.524
3329310,-21.93,-28.09,7.30,0.58,-0.098,0.302
3329814,-23.69,-28.09,7.30,0.58,-0.305,0.510
3330318,-22.81,-28.09,6.67,0.56,-0.335,0.332
3330822,-23.69,-28.09,6.67,0.58,-0.142,0.287
3331325,-22.81,-28.09,7.15,0.58,-0.186,0.199
3331829,-23.69,-28.97,7.15,0.58,-0.261,0.287
3332333,-21.93,-28.97,6.67,0.58,0.080,0.687
3332836,-22.81,-28.97,6.83,0.58,-0.231,0.302
3333340,-21.93,-28.97,6.99,0.58,-0.261,0.436
3333843,-22.81,-28.97,6.67,0.58,-0.172,0.732
3334347,-26.33,-28.09,6.04,0.51,-0.186,0.599
3334851,-23.69,-29.85,6.36,0.62,-0.083,0.465
3335355,-21.93,-28.97,6.67,0.58,-0.053,0.362
3335859,-21.93,-28.97,7.15,0.58,-0.172,0.347
3336363,-21.93,-28.09,7.15,0.58,-0.038,0.569
3336866,-21.93,-28.09,6.83,0.58,-0.112,0.406
3337370,-21.93,-28.09,7.15,0.58,-0.157,0.510
3337874,-21.93,-28.09,6.99,0.58,-0.231,0.347
3338378,-21.93,-28.09,7.15,0.58,-0.335,0.406
3338882,-22.81,-28.09,7.30,0.58,-0.186,0.228
3339385,-22.81,-28.09,8.56,0.58,-0.053,0.169
3339889,-22.81,-27.21,7.15,0.58,-0.379,0.510
3340393,-22.81,-28.09,6.99,0.58,-0.364,0.332
3340896,-22.81,-28.09,6.83,0.58,-0.246,0.332
3341400,-22.81,-28.09,7.30,0.58,-0.172,0.613
3341903,-22.81,-28.09,6.99,0.58,-0.083,0.317
3342407,-23.69,-28.09,6.99,0.56,0.006,0.465
3342911,-22.81,-28.09,6.99,0.56,0.110,0.125
3343415,-22.81,-28.09,6.83,0.58,0.228,0.406
3343919,-23.69,-28.09,6.83,0.60,-0.098,0.228
3344422,-25.45,-28.09,5.73,0.53,-0.098,0.421
3344926,-21.05,-27.21,6.99,0.62,-0.157,0.628
3345430,-22.81,-28.09,6.67,0.58,-0.216,0.643
3345934,-23.69,-28.09,6.83,0.56,-0.290,0.406
3346438,-21.93,-28.09,7.30,0.56,0.051,0.643
3346941,-21.93,-28.09,6.99,0.56,-0.423,0.480
3347445,-22.81,-27.21,6.99,0.58,-0.438,0.287
3347948,-21.93,-27.21,7.15,0.56,-0.231,0.169
3348452,-21.93,-27.21,6.99,0.56,-0.172,0.302
3348956,-21.93,-27.21,7.15,0.56,0.006,0.732
3349459,-22.81,-27.21,7.46,0.56,-0.157,0.125
3349963,-21.93,-27.21,6.83,0.56,0.036,0.154
3350467,-21.93,-27.21,6.83,0.58,0.095,0.524
3350971,-22.81,-27.21,7.30,0.56,0.065,0.021
3351475,-22.81,-27.21,6.99,0.56,0.258,0.406
3351979,-21.93,-27.21,7.15,0.56,0.184,0.480
3352482,-22.81,-27.21,7.46,0.56,-0.157,0.569
3352986,-22.81,-27.21,6.99,0.56,-0.349,0.213
3353490,-22.81,-27.21,6.99,0.56,-0.231,0.302
3353994,-23.69,-27.21,6.99,0.56,-0.142,0.495
3354498,-21.93,-27.21,7.30,0.58,-0.157,0.569
3355001,-26.33,-26.33,7.15,0.62,-0.098,0.539
3355505,-23.69,-26.33,6.51,0.62,-0.053,0.569
3356009,-21.93,-27.21,7.30,0.56,-0.009,0.569
3356513,-21.93,-26.33,7.30,0.56,-0.127,0.436
3357016,-23.69,-26.33,7.30,0.56,-0.157,0.228
3357519,-21.93,-26.33,7.46,0.56,-0.053,0.613
3358023,-22.81,-26.33,6.99,0.56,-0.098,0.673
3358527,-22.81,-26.33,7.15,0.56,-0.261,0.628
3359031,-21.93,-26.33,7.15,0.56,-0.290,0.539
3359535,-21.93,-26.33,7.15,0.56,-0.231,0.376
3360038,-22.81,-26.33,6.99,0.56,-0.024,0.495
3360542,-22.81,-26.33,6.99,0.58,-0.053,0.539
3361046,-21.05,-25.45,9.04,0.60,-0.038,0.850
3361550,-24.57,-26.33,6.36,0.62,0.125,0.643
3362054,-22.81,-27.21,6.99,0.56,0.051,0.613
3362557,-22.81,-27.21,7.15,0.56,-0.083,0.628
3363061,-22.81,-27.21,7.30,0.56,-0.083,0.510
3363565,-22.81,-27.21,7.15,0.56,0.184,0.436
3364069,-21.93,-26.33,7.15,0.56,0.125,0.376
3364573,-21.93,-26.33,7.62,0.56,0.199,0.480
3365076,-23.69,-26.33,7.15,0.56,0.213,0.406
3365579,-23.69,-26.33,7.30,0.56,0.332,0.599
3366083,-22.81,-26.33,6.67,0.56,-0.201,0.599
3366587,-22.81,-26.33,6.99,0.56,-0.290,0.732
3367091,-23.69,-26.33,7.30,0.56,0.302,0.702
3367595,-23.69,-26.33,7.15,0.56,0.036,0.761
3368098,-22.81,-26.33,7.30,0.56,-0.068,0.702
3368602,-23.69,-26.33,7.46,0.56,-0.053,0.702
3369106,-21.93,-26.33,7.46,0.56,0.065,0.495
3369610,-22.81,-26.33,7.15,0.56,0.065,0.287
3370114,-22.81,-26.33,7.62,0.56,0.125,0.376
3370617,-22.81,-26.33,7.15,0.56,0.021,0.362
3371121,-23.69,-26.33,7.30,0.58,-0.053,0.243
3371625,-25.45,-26.33,6.83,0.51,0.184,0.362
3372129,-23.69,-22.81,7.30,0.58,0.139,0.465
3372633,-22.81,-27.21,7.30,0.56,-0.038,0.317
3373136,-23.69,-27.21,7.30,0.56,-0.142,0.524
3373639,-22.81,-27.21,7.46,0.56,0.036,0.643
3374143,-22.81,-27.21,7.46,0.56,-0.394,0.406
3374647,-22.81,-27.21,6.99,0.56,0.065,0.628
3375151,-22.81,-27.21,7.46,0.56,-0.246,0.524
3375654,-22.81,-27.21,7.78,0.56,-0.379,0.539
3376158,-22.81,-27.21,7.30,0.56,-0.409,0.628
3376662,-22.81,-27.21,7.78,0.56,-0.423,0.317
3377166,-22.81,-27.21,7.46,0.56,-0.320,0.628
3377670,-22.81,-26.33,7.62,0.56,-0.320,0.450
3378173,-22.81,-26.33,7.62,0.56,-0.542,0.376
3378677,-22.81,-26.33,7.62,0.54,-0.335,0.613
3379181,-22.81,-26.33,7.30,0.54,-0.423,0.317
3379685,-22.81,-26.33,6.99,0.54,-0.216,0.584
3380189,-22.81,-26.33,7.15,0.56,-0.335,0.376
3380692,-22.81,-25.45,8.25,0.60,-0.112,0.924
3381196,-22.81,-27.21,7.62,0.53,-0.216,0.465
3381700,-22.81,-27.21,7.46,0.54,-0.068,0.302
3382204,-22.81,-27.21,7.46,0.54,-0.053,0.436
3382708,-23.69,-27.21,7.78,0.54,-0.068,0.287
3383211,-22.81,-27.21,7.62,0.54,-0.112,0.302
3383714,-22.81,-27.21,7.30,0.54,0.125,0.539
3384218,-23.69,-27.21,7.62,0.54,-0.112,0.539
3384722,-22.81,-27.21,7.46,0.54,-0.201,0.584
3385226,-22.81,-27.21,7.15,0.54,-0.394,0.495
3385730,-22.81,-27.21,7.46,0.54,-0.275,0.673
3386233,-23.69,-27.21,7.30,0.54,-0.261,0.717
3386737,-22.81,-26.33,7.15,0.54,-0.586,0.302
3387241,-22.81,-26.33,7.78,0.54,-0.394,0.465
3387745,-22.81,-26.33,7.30,0.54,-0.497,0.139
3388249,-22.81,-26.33,7.62,0.54,-0.009,0.895
3388752,-23.69,-26.33,7.30,0.54,-0.335,0.021
3389256,-22.81,-26.33,7.30,0.54,-0.483,0.643
3389760,-22.81,-26.33,7.62,0.54,-0.616,0.421
3390264,-23.69,-26.33,7.30,0.54,-0.660,0.687
3390768,-22.81,-26.33,7.46,0.58,-0.394,0.362
3391271,-25.45,-25.45,6.36,0.49,-0.053,0.539
3391775,-21.05,-24.57,6.99,0.58,0.065,0.539
3392278,-22.81,-26.33,7.46,0.54,-0.275,0.243
3392782,-22.81,-26.33,7.62,0.54,0.065,0.747
3393286,-23.69,-26.33,7.78,0.54,-0.290,0.213
3393789,-23.69,-26.33,7.46,0.54,-0.216,0.465
3394293,-22.81,-26.33,7.93,0.54,-0.112,0.465
3394797,-22.81,-26.33,7.46,0.54,0.051,0.421
3395301,-22.81,-26.33,7.78,0.54,0.021,0.421
3395805,-22.81,-26.33,6.99,0.54,-0.098,0.317
3396308,-22.81,-26.33,7.46,0.54,-0.127,0.199
3396812,-22.81,-26.33,7.62,0.54,0.110,0.228
3397316,-22.81,-26.33,7.93,0.54,-0.231,0.421
3397820,-22.81,-26.33,7.15,0.54,-0.305,0.673
3398324,-22.81,-26.33,7.93,0.54,-0.038,0.835
3398828,-23.69,-26.33,7.46,0.54,-0.423,0.599
3399331,-23.69,-26.33,7.78,0.54,-0.453,0.673
3399835,-22.81,-26.33,7.62,0.54,-0.320,0.495
3400339,-22.81,-26.33,7.93,0.54,0.184,0.687
3400843,-22.81,-26.33,7.62,0.56,-0.675,0.524
3401347,-24.57,-26.33,6.36,0.45,0.036,0.939
3401849,-15.77,-25.45,6.99,0.58,-0.572,0.495
3402353,-22.81,-27.21,7.78,0.54,-0.112,1.058
3402857,-23.69,-27.21,7.46,0.54,-0.216,0.539
3403361,-22.81,-26.33,7.93,0.54,-0.305,0.569
3403865,-23.69,-27.21,8.09,0.54,-0.231,0.717
3404368,-23.69,-26.33,7.93,0.54,-0.320,0.628
3404872,-22.81,-26.33,8.09,0.54,-0.305,0.510
3405376,-22.81,-26.33,7.46,0.54,-0.379,0.584
3405880,-22.81,-26.33,7.93,0.54,-0.275,0.495
3406384,-22.81,-26.33,7.30,0.54,-0.009,0.658
3406887,-22.81,-26.33,5.57,0.54,0.110,0.524
3407391,-23.69,-26.33,7.93,0.54,-0.068,0.436
3407895,-23.69,-26.33,7.78,0.54,-0.009,0.347
3408399,-23.69,-26.33,7.93,0.54,-0.186,0.465
3408903,-23.69,-26.33,7.78,0.54,-0.053,0.332
3409406,-22.81,-26.33,7.62,0.54,-0.098,0.302
3409910,-23.69,-26.33,8.09,0.54,-0.024,0.673
3410414,-22.81,-26.33,7.46,0.54,0.051,0.510
3410917,-22.81,-26.33,8.25,0.54,-0.305,0.495
3411421,-22.81,-26.33,8.09,0.54,-0.053,0.287
3411924,-21.93,-26.33,7.93,0.58,-0.231,0.258
3412428,-24.57,-25.45,8.72,0.58,0.051,1.087
3412932,-24.57,-27.21,6.51,0.58,-0.127,0.302
3413436,-23.69,-26.33,7.62,0.54,0.199,0.480
3413940,-22.81,-26.33,8.09,0.54,-0.261,0.673
3414444,-22.81,-26.33,7.62,0.54,-0.231,-0.024
3414947,-22.81,-26.33,7.78,0.54,-0.142,0.687
3415451,-22.81,-26.33,8.25,0.54,-0.364,0.465
3415955,-23.69,-26.33,7.93,0.54,-0.468,0.376
3416459,-23.69,-26.33,7.93,0.54,0.376,0.539
3416963,-22.81,-26.33,8.09,0.54,-0.483,0.006
3417466,-23.69,-26.33,7.62,0.54,-0.290,0.732
3417970,-23.69,-26.33,7.93,0.54,-0.157,0.747
3418474,-24.57,-26.33,7.78,0.54,-0.438,0.243
3418978,-23.69,-26.33,8.09,0.54,-0.379,0.465
3419481,-22.81,-26.33,7.93,0.54,0.021,0.495
3419984,-22.81,-26.33,7.93,0.54,-0.305,0.243
3420488,-24.57,-26.33,8.09,0.54,0.125,0.302
3420992,-22.81,-26.33,8.09,0.54,-0.201,0.480
3421496,-23.69,-26.33,7.62,0.54,0.095,0.569
3422000,-23.69,-26.33,7.93,0.54,-0.053,0.169
3422503,-23.69,-26.33,7.93,0.54,-0.201,0.421
3423007,-22.81,-26.33,7.46,0.56,0.006,0.599
3423511,-22.81,-24.57,9.35,0.56,0.287,0.687
3424015,-22.81,-26.33,8.09,0.47,-0.127,0.287
3424519,-22.81,-26.33,7.93,0.54,-0.053,0.169
3425022,-22.81,-26.33,7.78,0.54,-0.142,0.465
3425526,-23.69,-26.33,7.78,0.54,0.036,0.702
3426030,-24.57,-26.33,7.78,0.54,-0.423,0.362
3426534,-22.81,-26.33,7.78,0.53,-0.379,-0.024
3427038,-23.69,-26.33,8.09,0.54,-0.127,0.835
3427542,-23.69,-26.33,7.78,0.54,-0.497,0.302
3428044,-22.81,-26.33,7.78,0.54,-0.349,0.243
3428548,-22.81,-26.33,8.56,0.54,-0.483,0.332
3429052,-23.69,-26.33,7.93,0.54,-0.083,0.599
3429556,-24.57,-26.33,8.09,0.54,-0.320,0.021
3430060,-22.81,-26.33,8.09,0.54,-0.231,0.628
3430563,-24.57,-26.33,8.09,0.53,-0.409,0.791
3431067,-23.69,-26.33,7.78,0.54,-0.586,0.421
3431571,-22.81,-26.33,8.09,0.54,-0.364,0.806
3432075,-22.81,-26.33,7.15,0.54,-0.246,0.391
3432579,-22.81,-26.33,7.93,0.54,-0.172,0.510
3433082,-23.69,-26.33,7.93,0.54,-0.290,0.347
3433586,-22.81,-26.33,7.78,0.56,-0.275,0.317
3434090,-24.57,-24.57,6.99,0.49,0.213,0.717
3434594,-25.45,-25.45,6.51,0.56,-0.231,0.302
3435098,-23.69,-25.45,7.93,0.53,-0.024,0.110
3435601,-22.81,-26.33,7.93,0.53,-0.038,0.406
3436105,-23.69,-25.45,7.78,0.53,-0.157,0.362
3436609,-23.69,-25.45,8.25,0.53,-0.142,0.465
3437112,-23.69,-25.45,7.78,0.53,-0.009,0.243
3437616,-23.69,-25.45,8.25,0.53,-0.157,0.213
3438119,-22.81,-25.45,8.09,0.53,0.302,0.599
3438623,-24.57,-25.45,8.25,0.54,-0.142,0.613
3439127,-24.57,-25.45,8.41,0.54,-0.335,0.228
3439631,-24.57,-25.45,7.93,0.53,-0.068,0.199
3440135,-23.69,-25.45,8.56,0.53,-0.305,0.332
3440638,-22.81,-25.45,8.09,0.54,-0.349,0.110
3441142,-23.69,-25.45,7.93,0.54,-0.542,0.347
3441646,-22.81,-25.45,8.09,0.54,-0.423,0.747
3442150,-24.57,-25.45,8.25,0.53,-0.586,0.095
3442654,-22.81,-25.45,7.93,0.56,-0.349,0.687
3443158,-26.33,-23.69,10.14,0.49,-0.231,0.732
3443661,-22.81,-26.33,7.62,0.42,0.080,0.495
3444165,-23.69,-25.45,8.88,0.53,-0.305,0.480
3444669,-24.57,-25.45,8.09,0.54,-0.186,0.702
3445173,-24.57,-25.45,7.78,0.53,-0.364,0.362
3445676,-23.69,-25.45,9.04,0.53,-0.231,0.332
3446179,-23.69,-25.45,8.56,0.53,-0.068,0.584
3446683,-23.69,-25.45,7.93,0.53,-0.275,0.258
3447187,-23.69,-25.45,8.72,0.53,-0.231,0.465
3447691,-23.69,-25.45,8.25,0.53,-0.112,0.421
3448195,-23.69,-25.45,8.88,0.53,-0.127,0.436
3448698,-23.69,-25.45,8.72,0.53,0.065,0.258
3449202,-23.69,-25.45,7.93,0.53,-0.186,0.095
3449706,-24.57,-25.45,7.62,0.53,-0.186,0.539
3450210,-23.69,-25.45,8.56,0.53,-0.068,0.243
3450714,-24.57,-25.45,8.41,0.53,-0.216,0.362
3451217,-24.57,-25.45,8.25,0.53,-0.186,0.228
3451721,-23.69,-25.45,8.25,0.53,0.199,0.332
3452225,-22.81,-25.45,7.93,0.53,-0.231,0.406
3452729,-23.69,-25.45,8.25,0.53,-0.290,0.228
3453233,-22.81,-25.45,8.56,0.56,0.051,0.687
3453736,-25.45,-24.57,8.56,0.43,-0.038,0.599
3454239,-20.17,-24.57,7.30,0.54,0.228,0.421
3454743,-24.57,-25.45,8.41,0.53,-0.246,0.673
3455247,-23.69,-25.45,7.93,0.53,-0.172,0.584
3455751,-23.69,-25.45,8.41,0.53,-0.053,0.184
3456254,-23.69,-25.45,9.19,0.53,-0.157,0.436
3456758,-23.69,-25.45,8.25,0.53,-0.216,0.391
3457262,-24.57,-25.45,8.25,0.53,-0.098,0.347
3457766,-23.69,-25.45,9.04,0.53,-0.364,0.273
3458270,-23.69,-25.45,8.41,0.53,0.021,0.732
3458774,-24.57,-25.45,8.56,0.53,-0.394,0.465
3459277,-23.69,-25.45,7.93,0.53,-0.231,0.421
3459781,-24.57,-25.45,8.56,0.53,0.125,0.539
3460285,-24.57,-25.45,8.88,0.53,-0.142,0.436
3460789,-24.57,-25.45,8.41,0.53,-0.112,0.376
3461293,-24.57,-25.45,9.19,0.53,0.125,0.450
3461796,-24.57,-25.45,8.25,0.53,-0.201,0.302
3462300,-23.69,-26.33,8.56,0.53,-0.098,0.628
3462803,-24.57,-25.45,8.25,0.53,-0.201,0.287
3463307,-23.69,-26.33,9.19,0.53,-0.290,0.332
3463811,-22.81,-26.33,8.25,0.54,-0.068,0.584
3464314,-23.69,-24.57,7.15,0.47,-0.112,0.584
3464818,-21.05,-22.81,8.56,0.54,-0.083,0.791
3465322,-23.69,-25.45,8.72,0.43,-0.083,0.687
3465826,-23.69,-25.45,8.56,0.53,0.051,0.628
3466330,-24.57,-25.45,8.09,0.53,0.021,0.791
3466833,-23.69,-25.45,8.41,0.53,-0.364,0.317
3467337,-24.57,-25.45,8.09,0.53,-0.024,0.569
3467841,-23.69,-25.45,8.72,0.53,-0.364,0.495
3468345,-24.57,-25.45,8.72,0.53,-0.349,0.347
3468849,-23.69,-25.45,8.41,0.53,-0.290,0.554
3469352,-23.69,-25.45,8.09,0.53,-0.601,0.450
3469856,-25.45,-25.45,8.09,0.53,-0.261,0.717
3470360,-23.69,-25.45,8.41,0.53,-0.379,0.495
3470864,-24.57,-25.45,8.72,0.53,-0.261,0.391
3471367,-23.69,-25.45,8.88,0.53,-0.231,0.332
3471870,-24.57,-25.45,8.41,0.53,-0.083,0.510
3472374,-22.81,-25.45,8.25,0.54,-0.098,0.465
3472878,-21.93,-28.97,9.35,0.53,-0.053,0.569
3473382,-23.69,-25.45,7.93,0.47,0.051,0.821
3473886,-24.57,-25.45,8.56,0.53,-0.053,0.524
3474390,-24.57,-24.57,8.88,0.53,-0.068,0.643
3474893,-23.69,-24.57,8.88,0.53,-0.068,0.658
3475397,-23.69,-24.57,8.25,0.53,-0.379,0.287
3475901,-24.57,-24.57,8.41,0.53,-0.083,0.613
3476405,-24.57,-24.57,8.25,0.53,-0.157,0.628
3476909,-23.69,-24.57,8.88,0.53,-0.201,0.465
3477412,-24.57,-24.57,8.56,0.53,-0.290,0.599
3477916,-23.69,-23.69,9.35,0.53,-0.068,0.613
3478420,-23.69,-24.57,9.04,0.53,-0.186,0.524
3478924,-23.69,-24.57,8.41,0.53,-0.083,0.450
3479428,-23.69,-24.57,8.25,0.53,0.051,0.599
3479930,-25.45,-24.57,9.35,0.53,0.184,0.436
3480434,-24.57,-24.57,8.09,0.54,0.036,0.391
3480938,-23.69,-24.57,8.41,0.53,-0.083,0.510
3481442,-24.57,-24.57,8.41,0.53,-0.246,0.450
3481946,-23.69,-24.57,8.56,0.53,0.021,0.391
3482449,-24.57,-24.57,8.56,0.53,0.065,0.362
3482953,-22.81,-24.57,8.72,0.53,0.199,0.406
3483457,-25.45,-22.81,9.35,0.47,0.465,0.539
3483961,-19.29,-21.93,7.46,0.53,0.199,0.895
3484465,-24.57,-24.57,8.88,0.51,-0.157,0.495
3484968,-24.57,-24.57,8.25,0.53,-0.112,0.465
3485472,-23.69,-24.57,7.93,0.53,-0.216,0.495
3485976,-24.57,-23.69,8.25,0.53,-0.142,0.554
3486480,-23.69,-23.69,8.56,0.53,0.036,0.599
3486984,-23.69,-23.69,9.83,0.54,-0.201,0.539
3487488,-24.57,-23.69,9.51,0.53,-0.186,0.450
3487990,-24.57,-23.69,9.51,0.53,0.125,0.524
3488494,-24.57,-23.69,9.35,0.54,-0.038,0.554
3488998,-24.57,-23.69,8.56,0.53,-0.216,0.480
3489502,-24.57,-23.69,8.88,0.54,-0.201,0.465
3490006,-24.57,-24.57,8.88,0.53,0.006,0.495
3490509,-23.69,-24.57,9.04,0.54,0.110,0.643
3491013,-24.57,-24.57,8.72,0.54,0.169,0.539
3491517,-24.57,-24.57,9.35,0.53,-0.364,0.465
3492021,-24.57,-24.57,9.04,0.54,0.021,0.658
3492525,-24.57,-24.57,8.56,0.54,-0.098,0.628
3493028,-25.45,-24.57,9.04,0.54,-0.364,0.480
3493532,-22.81,-24.57,8.25,0.53,-0.186,0.524
3494036,-25.45,-22.81,6.99,0.40,0.287,0.865
3494540,-19.29,-20.17,8.56,0.53,-0.172,0.835
3495044,-23.69,-23.69,8.25,0.43,-0.157,0.791
3495547,-24.57,-23.69,9.19,0.54,-0.083,0.658
3496050,-24.57,-23.69,9.67,0.54,-0.172,0.465
3496554,-24.57,-22.81,8.09,0.54,-0.127,0.450
3497058,-24.57,-23.69,9.51,0.54,-0.038,0.480
3497562,-23.69,-23.69,8.56,0.54,-0.009,0.524
3498065,-24.57,-23.69,9.67,0.53,0.080,0.613
3498569,-25.45,-23.69,8.72,0.54,-0.157,0.539
3499073,-24.57,-23.69,9.19,0.54,-0.127,0.599
